,step,loss,lr
29,6249,0.011786852826307,0.0005649586148582
30,6259,0.0096339022267954,0.0005636889770317
31,6269,0.0061254748466947,0.0005624189474734
32,6279,0.0115070013319294,0.0005611485346604
33,6289,0.0089838703175452,0.0005598777470721
34,6299,0.0138106891944622,0.0005586065931909
35,6309,0.0105920974490369,0.0005573350815013
36,6319,0.0060359485266092,0.0005560632204902
37,6329,0.0079793149922434,0.0005547910186469
38,6339,0.0137265410166904,0.0005535184844631
39,6349,0.0254210848352061,0.0005522456264325
40,6359,0.0059592087718603,0.000550972453051
41,6369,0.0071717156716436,0.0005496989728169
42,6379,0.007313225924048,0.00054842519423
43,6389,0.0079255453264381,0.0005471511257926
44,6399,0.0080821405094227,0.0005458767760088
45,6409,0.0265500183149162,0.0005446021533843
46,6419,0.0062956638679892,0.0005433272664269
47,6429,0.0061693105209373,0.0005420521236462
48,6439,0.0328600909438589,0.0005407767335534
49,6449,0.0100046939319214,0.0005395011046612
50,6459,0.0072751083254889,0.0005382252454842
51,6469,0.0105412379827441,0.0005369491645383
52,6479,0.0083397550470693,0.0005356728703411
53,6489,0.0065564349736278,0.0005343963714114
54,6499,0.0067125778108423,0.0005331196762694
55,6509,0.0095061164319869,0.0005318427934368
56,6519,0.0227360165220574,0.0005305657314363
57,6529,0.0072454733093909,0.000529288498792
58,6539,0.0076155651094531,0.0005280111040291
59,6549,0.0063910636880282,0.0005267335556737
60,6559,0.0054588474515327,0.0005254558622531
61,6569,0.0111543412910458,0.0005241780322956
62,6579,0.0061712095081123,0.0005229000743303
63,6589,0.0116308095174592,0.0005216219968873
64,6599,0.0086145972779451,0.0005203438084972
65,6609,0.0076696396611309,0.0005190655176917
66,6619,0.0081443990688013,0.0005177871330029
67,6629,0.0074405486731577,0.0005165086629637
68,6639,0.0088023407334586,0.0005152301161076
69,6649,0.0245830402809984,0.0005139515009684
70,6659,0.0069898437957787,0.0005126728260805
71,6669,0.0067675400063502,0.0005113940999788
72,6679,0.0060292303479782,0.0005101153311983
73,6689,0.0075602660676474,0.0005088365282744
74,6699,0.0149788861418046,0.0005075576997429
75,6709,0.01046827806335,0.0005062788541394
76,6719,0.0085600589143693,0.000505
77,6729,0.0083485999956744,0.0005037211458605
78,6739,0.0070203164735843,0.000502442300257
79,6749,0.0092668919760569,0.0005011634717255
80,6759,0.0073041545882835,0.0004998846688016
81,6769,0.0105075960353543,0.0004986059000211
82,6779,0.007791248375427,0.0004973271739194
83,6789,0.0066582674175877,0.0004960484990315
84,6799,0.0082828180192133,0.0004947698838923
85,6809,0.0072995308829191,0.0004934913370362
86,6819,0.0077544828988473,0.000492212866997
87,6829,0.0071342119376916,0.0004909344823082
88,6839,0.0154230812071601,0.0004896561915027
89,6849,0.0109078463511275,0.0004883780031126
90,6859,0.0074235370081036,0.0004870999256696
91,6869,0.0079655860541696,0.0004858219677043
92,6879,0.0147810632250402,0.0004845441377468
93,6889,0.0258260797669593,0.0004832664443262
94,6899,0.0161514125578337,0.0004819888959708
95,6909,0.0059346715889071,0.0004807115012079
96,6919,0.0084408742694961,0.0004794342685636
97,6929,0.0123028787824615,0.0004781572065631
98,6939,0.0077837916879306,0.0004768803237305
0,6949,0.0064359994282096,0.0004756036285885
1,6959,0.0096712315333183,0.0004743271296588
2,6969,0.0109616564954494,0.0004730508354616
3,6979,0.0107890007001333,0.0004717747545157
4,6989,0.0086441512391319,0.0004704988953387
5,6999,0.0074489870399856,0.0004692232664465
6,7009,0.0058949490251651,0.0004679478763537
7,7019,0.0089434022454594,0.000466672733573
8,7029,0.0066453856074334,0.0004653978466156
9,7039,0.0072421796046665,0.0004641232239911
10,7049,0.009160823311363,0.0004628488742073
11,7059,0.0115361347811814,0.0004615748057699
12,7069,0.0067861121871794,0.000460301027183
13,7079,0.00874103267031,0.0004590275469489
14,7089,0.0095899141531751,0.0004577543735674
15,7099,0.0072101046464877,0.0004564815155368
16,7109,0.0080295427957614,0.000455208981353
17,7119,0.0075331845513885,0.0004539367795097
18,7129,0.0117027196562602,0.0004526649184986
19,7139,0.0083429298181287,0.000451393406809
20,7149,0.0146175660006323,0.0004501222529278
21,7159,0.0137271505318245,0.0004488514653395
22,7169,0.0114299276011278,0.0004475810525265
23,7179,0.0229218315476024,0.0004463110229682
24,7189,0.0091385845929989,0.0004450413851417
25,7199,0.0066728313561782,0.0004437721475216
26,7209,0.0071566213936394,0.0004425033185796
27,7219,0.0100737801710002,0.0004412349067848
28,7229,0.0148826061498511,0.0004399669206034
29,7239,0.0060187101398532,0.000438699368499
30,7249,0.0056383205022218,0.000437432258932
31,7259,0.0094847760227572,0.00043616560036
32,7269,0.0078803011320075,0.0004348994012376
33,7279,0.0055756322611988,0.0004336336700163
34,7289,0.0084856506592054,0.0004323684151445
35,7299,0.0052333596830673,0.0004311036450675
36,7309,0.0107065312588913,0.0004298393682271
37,7319,0.0065621338573165,0.0004285755930621
38,7329,0.0094917349176966,0.0004273123280078
39,7339,0.0060747445764722,0.0004260495814961
40,7349,0.0135157305885485,0.0004247873619555
41,7359,0.0062237598440395,0.000423525677811
42,7369,0.0056900835809984,0.0004222645374838
43,7379,0.0085832278244705,0.0004210039493919
44,7389,0.0078300626082424,0.0004197439219491
45,7399,0.0126463700619368,0.0004184844635659
46,7409,0.0083764559625582,0.0004172255826487
47,7419,0.0061161131446424,0.0004159672876002
48,7429,0.0062201184479811,0.0004147095868193
49,7439,0.0081890795124085,0.0004134524887005
50,7449,0.0059187818349383,0.0004121960016348
51,7459,0.0089763830500171,0.0004109401340088
52,7469,0.0130303862329677,0.0004096848942051
53,7479,0.0073833644459585,0.000408430290602
54,7489,0.0085247978170354,0.0004071763315736
55,7499,0.0180256047241717,0.0004059230254897
56,7509,0.0203919172826012,0.0004046703807159
57,7519,0.0082767420329605,0.0004034184056131
58,7529,0.0076479531494285,0.0004021671085379
59,7539,0.01896281577198,0.0004009164978424
60,7549,0.0074809365474818,0.000399666581874
61,7559,0.0068139414092176,0.0003984173689755
62,7569,0.0061393569992431,0.0003971688674851
63,7579,0.0082261711084603,0.0003959210857362
64,7589,0.0111520749912055,0.0003946740320573
65,7599,0.0070604908233662,0.0003934277147721
66,7609,0.0085982137220895,0.0003921821421996
67,7619,0.0072680287420682,0.0003909373226534
68,7629,0.0097796896012851,0.0003896932644424
69,7639,0.0081773472319972,0.0003884499758704
70,7649,0.0083288363657652,0.0003872074652359
71,7659,0.0092951661041314,0.0003859657408323
72,7669,0.0072805313016698,0.0003847248109478
73,7679,0.0071787085075523,0.0003834846838653
74,7689,0.0078314284434776,0.0003822453678621
75,7699,0.0190587718313297,0.0003810068712104
76,7709,0.0059985636691043,0.0003797692021768
77,7719,0.0069238789779131,0.0003785323690223
78,7729,0.0162676763328001,0.0003772963800026
79,7739,0.0061096313464648,0.0003760612433673
80,7749,0.006782781918827,0.0003748269673608
81,7759,0.0114436529674838,0.0003735935602215
82,7769,0.010074213600427,0.0003723610301819
83,7779,0.009887353886363,0.0003711293854688
84,7789,0.0071528114316321,0.0003698986343032
85,7799,0.0062950890883894,0.0003686687849
86,7809,0.0200777332583007,0.000367439845468
87,7819,0.0126400804897879,0.00036621182421
88,7829,0.0097502511911582,0.0003649847293227
89,7839,0.0079491457388522,0.0003637585689966
90,7849,0.0083954790121787,0.0003625333514161
91,7859,0.0064221730366893,0.000361309084759
92,7869,0.0081006097988634,0.000360085777197
93,7879,0.0051015148785207,0.0003588634368953
94,7889,0.0103067378031633,0.0003576420720126
95,7899,0.0233544757914414,0.0003564216907013
96,7909,0.0230678224829222,0.0003552023011071
97,7919,0.0157272320438983,0.0003539839113689
98,7929,0.0077136207745042,0.0003527665296191
0,7939,0.009008573410139824,0.0003515501639836396
1,7949,0.005839694353503511,0.00035033482258112875
2,7959,0.014276752704840554,0.0003491205135237115
3,7969,0.005715559508114891,0.00034790724491654776
4,7979,0.010308471752015175,0.0003466950248578527
5,7989,0.0068832121283308335,0.0003454838614388428
6,7999,0.006483495471074962,0.0003442737627436817
7,8009,0.007328516717168346,0.00034306473684942655
8,8019,0.0066130818416703305,0.00034185679182597363
9,8029,0.010018664197211282,0.00034064993573600474
10,8039,0.007848772825074814,0.00033944417663493346
11,8049,0.02336777966203295,0.0003382395225708511
12,8059,0.013439912489096052,0.00033703598158447355
13,8069,0.008926162637349135,0.00033583356170908686
14,8079,0.019075161315698266,0.00033463227097049405
15,8089,0.005706863822681277,0.00033343211738696163
16,8099,0.01295318971103239,0.00033223310896916586
17,8109,0.021314233084704003,0.00033103525372013917
18,8119,0.008866788537291996,0.0003298385596352174
19,8129,0.00823597033220867,0.0003286430347019856
20,8139,0.00886435264497832,0.00032744868690022484
21,8149,0.021246227358847042,0.0003262555242018597
22,8159,0.008436710105592396,0.00032506355457090423
23,8169,0.00784585975462809,0.0003238727859634094
24,8179,0.004929074464922877,0.00032268322632740906
25,8189,0.0068097158073498875,0.0003214948836028682
26,8199,0.006574013139240776,0.000320307765721629
27,8209,0.00962861275753352,0.00031912188060735815
28,8219,0.013877883006138753,0.0003179372361754939
29,8229,0.008927884609231202,0.00031675384033319373
30,8239,0.012426992730472649,0.0003155717009792806
31,8249,0.0075808199303902864,0.0003143908260041911
32,8259,0.020364877447280747,0.00031321122328992234
33,8269,0.015880824951676833,0.0003120329007099796
34,8279,0.01428406397703113,0.0003108558661293233
35,8289,0.018156781067574113,0.0003096801274043172
36,8299,0.011094007729365316,0.00030850569238267543
37,8309,0.007422553160180765,0.0003073325689034104
38,8319,0.013442856429235605,0.00030616076479678025
39,8329,0.013599765757428873,0.0003049902878842366
40,8339,0.009427649673794078,0.00030382114597837264
41,8349,0.023650363184928764,0.0003026533468828708
42,8359,0.009364378639340145,0.00030148689839245034
43,8369,0.006851424282710797,0.00030032180829281597
44,8379,0.007599102624448593,0.00029915808436060514
45,8389,0.011946097719680988,0.00029799573436333697
46,8399,0.0068656494215834805,0.00029683476605935977
47,8409,0.020582160408599545,0.00029567518719779943
48,8419,0.01759773177431337,0.0002945170055185076
49,8429,0.009626858338522887,0.0002933602287520103
50,8439,0.008071383402039042,0.0002922048646194564
51,8449,0.008443982408715132,0.0002910509208325652
52,8459,0.006964241116210856,0.0002898984050935763
53,8469,0.007408315609769135,0.00028874732509519697
54,8479,0.012577119408755477,0.0002875976885205516
55,8489,0.007377884130710827,0.0002864495030431303
56,8499,0.010201000991225239,0.0002853027763267371
57,8509,0.01598180673854109,0.0002841575160254394
58,8519,0.007126414158035232,0.00028301372978351697
59,8529,0.010664440976712299,0.00028187142523541014
60,8539,0.010030608987287054,0.0002807306100056699
61,8549,0.017458999582939828,0.00027959129170890637
62,8559,0.008071182367801797,0.0002784534779497375
63,8569,0.016705938633400155,0.0002773171763227399
64,8579,0.013816889209969152,0.00027618239441239595
65,8589,0.007069055730344062,0.0002750491397930457
66,8599,0.005727210580376304,0.0002739174200288335
67,8609,0.010872147149579358,0.00027278724267366033
68,8619,0.006139173398360247,0.00027165861527113117
69,8629,0.008711808233066762,0.00027053154535450604
70,8639,0.0324404725595459,0.0002694060404466486
71,8649,0.00586212479436056,0.0002682821080599771
72,8659,0.012360939977676122,0.0002671597556964138
73,8669,0.007244457059170395,0.0002660389908473337
74,8679,0.008882630871441205,0.000264919820993517
75,8689,0.005763208178549022,0.00026380225360509677
76,8699,0.008825861126516246,0.00026268629614151044
77,8709,0.009023369703347599,0.00026157195605144964
78,8719,0.03104126083604806,0.0002604592407728106
79,8729,0.00706581951371691,0.0002593481577326441
80,8739,0.007309454840968238,0.00025823871434710674
81,8749,0.00727956843592551,0.00025713091802141014
82,8759,0.006530791351384447,0.000256024776149773
83,8769,0.009562326888868617,0.0002549202961153709
84,8779,0.008988022803087187,0.0002538174852902864
85,8789,0.011881917654729745,0.00025271635103546176
86,8799,0.007620634356303767,0.00025161690070064745
87,8809,0.007975022777928697,0.00025051914162435536
88,8819,0.006697491961928724,0.0002494230811338076
89,8829,0.0048785005435958255,0.0002483287265448898
90,8839,0.011650265417334655,0.0002472360851621002
91,8849,0.00592553798181551,0.00024614516427850293
92,8859,0.01125323287047735,0.0002450559711756771
93,8869,0.009039875288662787,0.00024396851312367038
94,8879,0.009475261401572791,0.00024288279738094926
95,8889,0.01541833431529946,0.00024179883119435024
96,8899,0.008180158094618892,0.00024071662179903292
97,8909,0.006839998492582796,0.00023963617641842993
98,8919,0.007732440907414672,0.00023855750226420055
